,nonregistered_cd_l,registered_cd_l,mean_displacement_error_l,overlap_scores,landmark_loss_l,wall_time_models,ngenet_cd_l,visible_point_ratio,displ_ngenet,displ,len_coors_l
391,2.3583316802978516,0.37481123208999634,0.7398034,0.3591326105087573,0.4451296529113116,6.817216396331787,0.3387046158313751,0.3591326105087573,"[[-0.23908328 -0.65652979 -1.60448046]
 [-0.21858347 -0.62683764 -1.59366632]
 [-0.21138194 -0.62125825 -1.62680624]
 ...
 [ 0.76184247  0.75703639 -1.35240497]
 [ 0.76815983  0.76836886 -1.33246197]
 [ 0.74736345  0.73405826 -1.37532151]]","[[-0.12297821 -0.37740993 -1.5664902 ]
 [-0.10243416 -0.35575104 -1.5533018 ]
 [-0.09605598 -0.3534584  -1.5809631 ]
 ...
 [ 1.0385284   0.8735943  -0.8849683 ]
 [ 1.0439186   0.87264633 -0.8697934 ]
 [ 1.0232849   0.86870384 -0.905488  ]]",2699
392,2.4863297939300537,0.7550863027572632,1.129734,0.16213511259382818,0.6134704500770206,6.224014759063721,0.9402878284454346,0.16213511259382818,"[[ 1.06547552 -1.83932225 -0.69461543]
 [ 1.09634351 -1.87280953 -0.68299629]
 [ 1.14999399 -1.9016419  -0.65153966]
 ...
 [ 3.54993732  0.10924041  2.02146189]
 [ 3.52901786  0.04347859  1.97966509]
 [ 3.56029095  0.20738832  2.067306  ]]","[[ 1.1429081  -1.7119951  -1.0696096 ]
 [ 1.1745167  -1.7319517  -1.0505104 ]
 [ 1.2278442  -1.7406874  -1.0215578 ]
 ...
 [ 3.3529844   0.04521942  2.010767  ]
 [ 3.3543224  -0.00895309  1.9712191 ]
 [ 3.3342514   0.12849617  2.0507584 ]]",1359
393,0.9453197717666626,0.08174803853034973,0.3824687,0.33427856547122603,0.2595277498358474,6.69413685798645,0.1646605283021927,0.33427856547122603,"[[ 1.25492462  0.51077678  1.61888645]
 [ 1.22339275  0.4911881   1.618841  ]
 [ 1.22708071  0.48940345  1.65223612]
 ...
 [-0.03854725 -0.23274908  1.12536937]
 [-0.05721659 -0.24405221  1.12292981]
 [-0.00718207 -0.21296198  1.12294165]]","[[ 1.3451385   0.5759001   1.0357866 ]
 [ 1.3163242   0.5538082   1.042613  ]
 [ 1.3216686   0.5527992   1.0710268 ]
 ...
 [-0.03752708 -0.28938103  1.2662477 ]
 [-0.04731369 -0.30930328  1.281043  ]
 [-0.01864243 -0.25535202  1.2347298 ]]",2763
394,1.533061146736145,0.08087337017059326,0.39891908,0.27522935779816515,0.29994932972515964,6.799041748046875,0.0976453423500061,0.27522935779816515,"[[ 1.15702763  1.3027291   1.40769083]
 [ 1.13377036  1.26886376  1.40924895]
 [ 1.12981782  1.27595937  1.44578809]
 ...
 [-0.09313498 -0.3871813   1.85953514]
 [-0.09971625 -0.40312805  1.84201082]
 [-0.07817263 -0.35932206  1.87567289]]","[[ 1.2313709   1.4223194   1.3803473 ]
 [ 1.203188    1.3841524   1.3809986 ]
 [ 1.20401     1.3996534   1.4210405 ]
 ...
 [ 0.17881584 -0.3558216   1.8468122 ]
 [ 0.17284584 -0.38064194  1.8314857 ]
 [ 0.18946266 -0.31588554  1.8578815 ]]",2575
395,1.9672958850860596,1.0264232158660889,1.4250593,0.17698081734778984,1.1769664984114339,6.168172597885132,1.2551696300506592,0.17698081734778984,"[[ 0.4297707  -2.20834395 -2.8527572 ]
 [ 0.46703245 -2.18909884 -2.83781015]
 [ 0.51297648 -2.21046284 -2.86359663]
 ...
 [ 2.95470016  0.51629163 -0.44711561]
 [ 2.94358365  0.50094029 -0.46099712]
 [ 2.95208352  0.5349076  -0.42858765]]","[[ 1.0215702  -2.2465744  -2.6099987 ]
 [ 1.0583344  -2.2313747  -2.5913267 ]
 [ 1.1050644  -2.253356   -2.6119328 ]
 ...
 [ 2.7434912   0.9336672  -0.28552532]
 [ 2.7392292   0.90154266 -0.31073618]
 [ 2.736473    0.9700966  -0.24740887]]",1447
396,2.5446925163269043,0.5110998749732971,1.364226,0.3506255212677231,0.5103823552207761,6.569002628326416,0.607696533203125,0.3506255212677231,"[[-1.15420577  2.04078949 -1.01780639]
 [-1.12993083  2.05195836 -1.01034302]
 [-1.14941853  2.09330374 -1.03639666]
 ...
 [-2.02627443  1.18040188 -1.10283944]
 [-1.97476514  1.19567784 -1.08364454]
 [-2.09562019  1.15095746 -1.1251405 ]]","[[-0.01935387  1.8376827  -1.7930164 ]
 [-0.00559235  1.8279686  -1.7598705 ]
 [-0.02095985  1.8683519  -1.7860556 ]
 ...
 [-2.480877    1.6770115  -0.8960295 ]
 [-2.4363365   1.6641502  -0.8523145 ]
 [-2.5396156   1.6815567  -0.9585738 ]]",1967
397,0.7989701628684998,0.49952083826065063,1.0011605,0.3456213511259383,0.508195498237871,7.054033517837524,0.5266972780227661,0.3456213511259383,"[[-0.281955    0.43780362 -1.17426954]
 [-0.2603173   0.41312165 -1.16801329]
 [-0.25917428  0.41170605 -1.16602885]
 ...
 [ 0.44684119 -0.50813342  0.73037524]
 [ 0.46116607 -0.52248978  0.70517358]
 [ 0.42274605 -0.48319333  0.76104724]]","[[ 0.02929497  0.65212727 -0.851038  ]
 [ 0.05976105  0.63652325 -0.83580494]
 [ 0.06772995  0.65244293 -0.8185406 ]
 ...
 [ 0.40207672 -0.37836838  0.68800545]
 [ 0.39123344 -0.38668633  0.6669245 ]
 [ 0.4165783  -0.36060143  0.7160511 ]]",2767
398,1.675443172454834,0.4844536781311035,1.1449252,0.36730608840700585,0.8200557101504655,6.785430192947388,0.6550835371017456,0.36730608840700585,"[[ 1.00958752 -0.47764799 -0.6116882 ]
 [ 1.02071124 -0.49521132 -0.60935315]
 [ 1.03400715 -0.5073586  -0.60103572]
 ...
 [ 1.98795989 -0.45897947  0.57071062]
 [ 1.98095598 -0.4773663   0.55083986]
 [ 1.99201056 -0.4288092   0.59441153]]","[[ 0.9124603  -0.4302969  -0.7542782 ]
 [ 0.9512272  -0.4536314  -0.7281265 ]
 [ 0.9723053  -0.47090435 -0.74025345]
 ...
 [ 1.8524284  -0.14518356  0.19221401]
 [ 1.8544292  -0.15785027  0.17978382]
 [ 1.8478603  -0.12293816  0.20573425]]",2618
399,0.320365309715271,0.12165454030036926,0.3894681,0.3037531276063386,0.21145357029699896,7.032771110534668,0.4087632894515991,0.3037531276063386,"[[ 0.09366579  0.57980423  0.330641  ]
 [ 0.08824117  0.58969524  0.33101655]
 [ 0.07807698  0.60187637  0.32881534]
 ...
 [-0.721387    0.51571751 -0.32149198]
 [-0.71103831  0.52526045 -0.30922185]
 [-0.73170555  0.49888218 -0.33707195]]","[[ 0.23799133  0.5936432   0.04294682]
 [ 0.23356438  0.57790375  0.06537533]
 [ 0.2293663   0.5941448   0.05160332]
 ...
 [-0.15418816  0.07223701  0.47274017]
 [-0.15248108  0.06416702  0.47981644]
 [-0.15439796  0.08061028  0.4620123 ]]",2406
400,2.613985061645508,0.3019840121269226,0.89659727,0.4482068390325271,0.5915952772420634,7.047476291656494,0.5191521048545837,0.4482068390325271,"[[ 0.09376342 -0.91270112 -3.04743074]
 [ 0.14643599 -0.90563098 -3.02546467]
 [ 0.16569337 -0.90761155 -3.06298494]
 ...
 [ 2.09858697 -0.44383083 -0.21832065]
 [ 2.12422012 -0.4423144  -0.22683078]
 [ 2.04911132 -0.44722068 -0.20651834]]","[[ 0.22058868 -0.8973923  -2.6417074 ]
 [ 0.2556877  -0.86595726 -2.6222048 ]
 [ 0.27672195 -0.8653717  -2.6321878 ]
 ...
 [ 2.1279087  -0.26462173  0.59937096]
 [ 2.116972   -0.24568558  0.6034241 ]
 [ 2.118575   -0.2868824   0.5790119 ]]",2703
