,nonregistered_cd_l,mean_displacement_error_l,registered_cd_l,regtr_cd_l,landmark_loss_l,wall_time_models,displ,len_inds,overlap_scores
562,1.2892663478851318,1.4143599271774292,1.1548128128051758,1.2892663478851318,0.35800215596700347,6.0945775508880615,"[[ 0.82328796 -1.65096    -2.3701134 ]
 [ 0.78111076 -1.5983763  -2.2762299 ]
 [ 0.8457718  -1.5318193  -2.328825  ]
 ...
 [-1.1181717   1.014782    1.2294025 ]
 [-1.1294556   0.997468    1.2513981 ]
 [-1.0958385   1.0378809   1.1889706 ]]",2517,0.5142618849040868
563,1.1356196403503418,1.8434932231903076,1.5470503568649292,1.1356196403503418,0.9282565100901762,5.478949069976807,"[[ 0.01233673 -2.5323486  -2.4407215 ]
 [ 0.04154396 -2.5150728  -2.3821936 ]
 [ 0.0764904  -2.5637627  -2.3483791 ]
 ...
 [-2.0262413   0.07180023  1.8716106 ]
 [-2.00803     0.02685165  1.8238459 ]
 [-2.0400562   0.13758469  1.9359522 ]]",2206,0.2677231025854879
564,1.8468538522720337,2.544893741607666,1.4908283948898315,1.8468538522720337,0.8080557653746206,5.939799785614014,"[[ 2.4688377  -4.894408   -3.015933  ]
 [ 2.451563   -4.8486853  -2.9374208 ]
 [ 2.5680351  -4.8643055  -2.9693737 ]
 ...
 [ 2.5384197   0.38115025  0.63636017]
 [ 2.5376291   0.33672333  0.65057087]
 [ 2.5459108   0.43694782  0.61367226]]",2119,0.31509591326105085
565,1.458754301071167,2.2758429050445557,1.5867462158203125,1.458754301071167,0.49414514904511897,5.576048374176025,"[[ 6.0705833  -4.8825235   3.2303667 ]
 [ 5.964134   -4.9160833   3.2794275 ]
 [ 6.052885   -4.985098    3.2504015 ]
 ...
 [-0.7214966   0.21065903  0.15630245]
 [-0.7272148   0.22837448  0.16921425]
 [-0.7036438   0.19443893  0.12654305]]",2384,0.47939949958298583
566,0.8523567318916321,1.785794973373413,1.9028077125549316,0.8523567318916321,2.353583287547911,6.119068145751953,"[[ 0.7573643  -2.0542269  -0.22358608]
 [ 0.7787018  -2.0252743  -0.24916935]
 [ 0.8819313  -2.0270386  -0.19188976]
 ...
 [-0.9181366   0.08390808 -0.7604666 ]
 [-0.97992706  0.02254105 -0.67513657]
 [-0.7538662   0.11288452 -0.8471842 ]]",2384,0.2523769808173478
567,1.4818073511123657,1.7735283374786377,1.0275332927703857,1.4818073511123657,0.657110752760851,5.9849278926849365,"[[ 1.2861729  -2.027813   -4.0943375 ]
 [ 1.2534466  -1.9646711  -4.0330315 ]
 [ 1.3506737  -1.952199   -4.057704  ]
 ...
 [-1.7512684   1.1040707   0.24681854]
 [-1.737997    1.1026783   0.2447567 ]
 [-1.7729778   1.1034184   0.24980736]]",2179,0.3456213511259383
568,0.6511318683624268,1.7348021268844604,0.8877271413803101,0.6511318683624268,0.699473890837197,5.421048879623413,"[[ 2.1653175  -1.4977694   1.696475  ]
 [ 2.0765839  -1.5618935   1.8352528 ]
 [ 2.1103287  -1.5612507   1.9976282 ]
 ...
 [ 1.0198269   0.99703026  2.2511616 ]
 [ 0.9966297   0.96811104  2.242567  ]
 [ 1.0476112   1.0329819   2.2426271 ]]",2246,0.33611342785654713
569,0.66322261095047,1.4614397287368774,0.4981946051120758,0.66322261095047,0.9111038414757765,6.019944429397583,"[[ 2.7435036  -0.54774     0.36768627]
 [ 2.707409   -0.51247597  0.41437244]
 [ 2.705801   -0.4764204   0.441679  ]
 ...
 [ 0.8144913   1.1479874  -0.4835186 ]
 [ 0.74744225  1.0857143  -0.43008995]
 [ 0.9035511   1.2177773  -0.55903625]]",2134,0.28690575479566305
570,1.422199010848999,1.4366586208343506,1.2478315830230713,1.422199010848999,0.5801851241669468,6.044538974761963,"[[ 2.6953182  -2.8326511  -0.9434538 ]
 [ 2.6168518  -2.834241   -0.8751917 ]
 [ 2.7379074  -2.78232    -0.890749  ]
 ...
 [-0.5684738   0.19043922  1.9904118 ]
 [-0.56476593  0.15924835  1.9781189 ]
 [-0.5643616   0.23112297  1.9891462 ]]",2438,0.42952460383653046
571,0.6738176941871643,1.3071098327636719,0.2722060978412628,0.6738176941871643,0.5932600667097145,5.874534606933594,"[[ 1.8537865  -2.1351357   0.5832567 ]
 [ 1.8106709  -2.1008387   0.63658905]
 [ 1.86409    -2.138935    0.65559196]
 ...
 [-0.3576107   0.6342411  -0.1916256 ]
 [-0.36864662  0.58944035 -0.1303997 ]
 [-0.33745575  0.6909971  -0.2855091 ]]",2275,0.30525437864887406
572,1.8955788612365723,2.0209686756134033,1.3208765983581543,1.8955788612365723,1.5561672597353633,5.967841863632202,"[[ 3.9185123  -2.660715    1.7343922 ]
 [ 3.904974   -2.6961775   1.7803955 ]
 [ 4.0180264  -2.6620579   1.7857437 ]
 ...
 [-0.23529243  1.4996023   0.46792698]
 [-0.2400074   1.47579     0.49881268]
 [-0.22468185  1.5298615   0.41479397]]",2232,0.36730608840700585
573,1.134080171585083,1.807523250579834,1.7832703590393066,1.134080171585083,0.40989431480725663,6.06619930267334,"[[-0.3457451  -3.6885462  -3.9364767 ]
 [-0.3403511  -3.584159   -3.8345156 ]
 [-0.2944336  -3.573368   -3.914773  ]
 ...
 [ 0.2654438  -0.04809952 -0.4462881 ]
 [ 0.23320961 -0.06114578 -0.43670464]
 [ 0.30784416 -0.03149986 -0.45687103]]",2390,0.5744787322768974
574,1.7146410942077637,1.2560808658599854,0.48015087842941284,1.7146410942077637,0.5672483763164641,5.925707817077637,"[[ 1.3766289  -0.774353   -1.1796169 ]
 [ 1.3922405  -0.7458086  -1.1300011 ]
 [ 1.3988419  -0.7158947  -1.1611528 ]
 ...
 [-1.9358826   1.2914677  -0.292305  ]
 [-1.8720036   1.2722721  -0.28524303]
 [-2.0067005   1.3055267  -0.31345654]]",2106,0.26121768140116763
575,1.033563494682312,2.3680708408355713,1.9245493412017822,1.033563494682312,1.3465502562131961,5.4954071044921875,"[[ 2.8544521  -4.3805723  -2.158474  ]
 [ 2.8226318  -4.358699   -2.109004  ]
 [ 2.8444443  -4.335575   -2.102334  ]
 ...
 [-0.48340416  0.8608694  -0.13629818]
 [-0.48087692  0.8470278  -0.08358097]
 [-0.48855972  0.8698664  -0.21257877]]",2099,0.25888240200166807
576,2.607123613357544,1.8285280466079712,1.1402721405029297,2.607123613357544,0.89946106350755,5.4936277866363525,"[[ 1.8229294 -2.8086996 -1.6528454]
 [ 1.7508984 -2.743946  -1.5579205]
 [ 1.8398323 -2.6957312 -1.617465 ]
 ...
 [-1.869648   1.217205   2.0131693]
 [-1.8971844  1.2146292  2.0478525]
 [-1.8283272  1.220007   1.9555826]]",2449,0.4225187656380317
577,0.8407471179962158,1.559644103050232,1.3021831512451172,0.8407471179962158,0.6151759036261589,5.985679864883423,"[[ 1.4188385  -2.8017025  -1.0638571 ]
 [ 1.4281063  -2.784464   -1.0237226 ]
 [ 1.477972   -2.7606955  -1.0278158 ]
 ...
 [-0.3404541   0.8748312   1.863266  ]
 [-0.33291054  0.83886147  1.8484821 ]
 [-0.35471725  0.92843723  1.8716736 ]]",2306,0.40750625521267725
578,1.1762545108795166,1.5165821313858032,0.7948631644248962,1.1762545108795166,0.9573712523960628,5.8877246379852295,"[[ 1.3410225   2.2515564  -0.04898834]
 [ 1.2983894   2.199853    0.00348949]
 [ 1.3264179   2.2339897   0.03873348]
 ...
 [-0.11150742 -0.28017616  1.6302547 ]
 [-0.12026596 -0.3330803   1.6316042 ]
 [-0.1000824  -0.20228577  1.6165628 ]]",2197,0.2528773978315263
579,1.2093994617462158,1.2318443059921265,0.26291537284851074,1.2093994617462158,0.2829490892026632,5.980948209762573,"[[ 1.4418144   1.3936777   1.4714966 ]
 [ 1.4265575   1.407855    1.4786358 ]
 [ 1.4174137   1.4355907   1.4876757 ]
 ...
 [-0.8565216   1.2206621  -0.251729  ]
 [-0.8386135   1.2363834  -0.2189169 ]
 [-0.8716736   1.1906633  -0.29850388]]",2381,0.4016680567139283
580,0.4699189364910126,1.5265628099441528,0.9006589651107788,0.4699189364910126,0.42307453376803483,6.110675096511841,"[[ 1.5320625  -2.6667643   3.333932  ]
 [ 1.4932747  -2.7213287   3.335435  ]
 [ 1.5004463  -2.71844     3.2994184 ]
 ...
 [-0.7487507   1.3217068  -0.5677004 ]
 [-0.8320751   1.360035   -0.44267988]
 [-0.6349964   1.2750359  -0.7256708 ]]",2420,0.5059216013344454
581,0.7948513031005859,2.177492380142212,1.0481481552124023,0.7948513031005859,0.750397510448996,5.593396902084351,"[[ 2.5182304  -1.4923401  -5.426122  ]
 [ 2.5172768  -1.4577894  -5.3034425 ]
 [ 2.6404533  -1.397933   -5.332064  ]
 ...
 [ 0.87988853  0.32854748  0.4846716 ]
 [ 0.91929436  0.31749916  0.44062614]
 [ 0.81435204  0.34589767  0.5381584 ]]",2201,0.37364470391993326
582,1.0179589986801147,1.2496166229248047,1.9934298992156982,1.0179589986801147,0.5828630080779501,5.9271135330200195,"[[ 0.9171257  -2.4329786  -2.4478436 ]
 [ 0.9520359  -2.4244108  -2.4268541 ]
 [ 1.0249329  -2.433095   -2.4455824 ]
 ...
 [ 0.17051125 -0.19182587  0.8741646 ]
 [ 0.21164894 -0.22801399  0.85086346]
 [ 0.09196472 -0.13333893  0.89209175]]",2169,0.3336113427856547
583,2.1266767978668213,2.380040168762207,1.3086986541748047,2.1266767978668213,1.5982230531449337,5.947797775268555,"[[ 2.9005814  -3.6189928  -0.12553978]
 [ 2.785719   -3.4674215  -0.01568508]
 [ 2.8783703  -3.4492207  -0.07779217]
 ...
 [ 0.857769    1.699234    0.55986214]
 [ 0.8494415   1.6414509   0.6180439 ]
 [ 0.8766117   1.7689304   0.46652126]]",2124,0.3145954962468724
584,1.0643366575241089,1.5468945503234863,1.425663709640503,1.0643366575241089,1.0102694312333687,5.8552186489105225,"[[ 1.2550449  -2.96698    -0.74755   ]
 [ 1.2302132  -2.9608822  -0.7122717 ]
 [ 1.2539597  -2.9398994  -0.71207523]
 ...
 [-0.52298355 -0.24946213  0.01891708]
 [-0.51979256 -0.27956772  0.04942417]
 [-0.54133606 -0.22129822 -0.02459812]]",2211,0.25571309424520433
585,1.3511674404144287,2.070488691329956,1.3270989656448364,1.3511674404144287,0.652703533918049,5.6386494636535645,"[[ 2.198639   -3.9789476   0.7866392 ]
 [ 2.1345234  -3.9413462   0.7794819 ]
 [ 2.1393032  -3.9513493   0.7282562 ]
 ...
 [-0.6140251  -0.16460991  0.5136852 ]
 [-0.6180458  -0.15497398  0.55685616]
 [-0.6049366  -0.18782616  0.45754242]]",2233,0.34845704753961637
586,1.5704820156097412,1.9818406105041504,1.7413997650146484,1.5704820156097412,0.8115597366335345,5.867738246917725,"[[ 0.9407234  -3.174261    0.10072994]
 [ 0.9560585  -3.1856642   0.11798191]
 [ 1.005827   -3.1292715   0.20477581]
 ...
 [ 0.89684105  0.2847519   2.8950691 ]
 [ 0.83885574  0.2312727   2.8492012 ]
 [ 0.992527    0.35874367  2.9311247 ]]",2134,0.3182652210175146
587,1.000514268875122,1.191609501838684,0.0761195570230484,1.000514268875122,0.3908849024610104,5.992933511734009,"[[ 1.1448784  -1.2537546  -0.03997135]
 [ 1.1151981  -1.2365322  -0.03451633]
 [ 1.1208038  -1.2387581  -0.04408932]
 ...
 [ 1.480753    0.78468895 -0.76804686]
 [ 1.4586363   0.76669216 -0.7499304 ]
 [ 1.5014257   0.8006983  -0.7922225 ]]",2598,0.4884070058381985
588,2.0360212326049805,1.8884714841842651,3.096255302429199,2.0360212326049805,0.5548917073127483,5.855631113052368,"[[ 0.9086838  -3.8186789   1.8295803 ]
 [ 0.9603729  -3.8097887   1.9496107 ]
 [ 1.1122742  -3.8097095   1.948988  ]
 ...
 [-0.02240944  1.2972269   1.2227688 ]
 [-0.06207466  1.2838926   1.2508192 ]
 [ 0.02993011  1.2986279   1.1857147 ]]",2203,0.3696413678065054
589,1.3832833766937256,1.957157015800476,1.1735360622406006,1.3832833766937256,0.6123036689574853,6.000506162643433,"[[ 1.858448   -3.365921   -3.4346714 ]
 [ 1.8358917  -3.3067617  -3.360217  ]
 [ 1.8989468  -3.2800045  -3.3825083 ]
 ...
 [ 0.89656067  1.2581787  -0.33280468]
 [ 0.85515594  1.2111511  -0.29583645]
 [ 0.9499264   1.3130169  -0.3900962 ]]",2376,0.35512927439532943
590,1.0748475790023804,1.6418379545211792,0.5602504014968872,1.0748475790023804,0.6487106233989882,5.941385269165039,"[[ 0.5054226  -2.296936   -1.6699476 ]
 [ 0.50234985 -2.32024    -1.6262522 ]
 [ 0.54380417 -2.3193464  -1.6119967 ]
 ...
 [ 1.5315809  -0.9941044   1.2807455 ]
 [ 1.4974756  -1.0899792   1.2630987 ]
 [ 1.5662966  -0.84685516  1.2956781 ]]",2234,0.42418682235196
591,1.4823548793792725,2.4404585361480713,1.3089892864227295,1.4823548793792725,1.2294604591258922,5.886790752410889,"[[ 3.1931572  -2.5898666  -0.16008472]
 [ 3.1563377  -2.5932617  -0.13665867]
 [ 3.2257824  -2.5745668  -0.14057732]
 ...
 [ 0.8092842   1.0719423   1.4891291 ]
 [ 0.78429604  1.0819178   1.4418764 ]
 [ 0.8504982   1.0539856   1.5835562 ]]",2431,0.22285237698081733
592,1.2698829174041748,2.82611346244812,2.305088758468628,1.2698829174041748,2.122022016147244,5.868377923965454,"[[ 1.0453873  -5.4038935  -1.691638  ]
 [ 1.0570107  -5.4061975  -1.5815935 ]
 [ 1.0941601  -5.358326   -1.5906038 ]
 ...
 [ 0.9228325   1.498909    0.5171089 ]
 [ 0.9337673   1.4292212   0.56440735]
 [ 0.8959427   1.5820379   0.43824863]]",2202,0.24904086738949124
593,1.7907990217208862,2.243746280670166,1.4614014625549316,1.7907990217208862,0.662726542401914,5.868594646453857,"[[ 3.1170769  -3.7051191  -2.6467962 ]
 [ 3.0675163  -3.6313658  -2.621173  ]
 [ 3.1457233  -3.587967   -2.6721926 ]
 ...
 [ 1.0421238   1.6199112  -0.99102736]
 [ 1.0239239   1.601718   -0.945354  ]
 [ 1.0709352   1.6326103  -1.0533085 ]]",2198,0.3267723102585488
594,0.9648649096488953,1.9874309301376343,1.3492374420166016,0.9648649096488953,0.38681115396560917,6.089266300201416,"[[ 1.7082214  -1.7396212  -5.2043486 ]
 [ 1.6600037  -1.7101774  -5.1250725 ]
 [ 1.7517548  -1.635086   -5.1715307 ]
 ...
 [-0.02591133  0.13539314 -0.46524763]
 [ 0.00674629  0.14945221 -0.48305368]
 [-0.08242416  0.1148777  -0.43905544]]",2420,0.5582985821517932
595,4.7370686531066895,1.8104596138000488,0.6400678157806396,4.7370686531066895,0.6759599551934251,5.9421303272247314,"[[ 1.0516605   1.2259836   1.4016876 ]
 [ 1.0103207   1.1730518   1.4231482 ]
 [ 1.0059776   1.1934481   1.470459  ]
 ...
 [ 0.19646454 -1.0232525   1.9717646 ]
 [ 0.16565132 -1.0448399   1.9562817 ]
 [ 0.23877907 -0.9866066   1.9853249 ]]",2103,0.3010842368640534
596,1.740593671798706,1.7763360738754272,0.6631324887275696,1.740593671798706,0.7329519536048057,5.9449827671051025,"[[ 1.9120979   2.5150232   1.0575714 ]
 [ 1.8444824   2.496233    1.0982103 ]
 [ 1.8428688   2.6084986   1.0874329 ]
 ...
 [-0.74170685  1.4728203   1.2951794 ]
 [-0.70602226  1.4658737   1.3203821 ]
 [-0.78217506  1.4712763   1.2508154 ]]",2283,0.2822351959966639
597,1.0965230464935303,2.9223508834838867,1.2854434251785278,1.0965230464935303,2.1078733340332376,5.5911865234375,"[[ 2.6408825 -4.4093084  1.4397097]
 [ 2.5920467 -4.3979883  1.5505018]
 [ 2.6760082 -4.3565674  1.5655375]
 ...
 [-1.1432667  1.1836014  1.6657248]
 [-1.1315384  1.1380701  1.715909 ]
 [-1.1607361  1.2258482  1.5966854]]",2319,0.25504587155963304
598,0.9755136966705322,0.9925903677940369,0.2960888743400574,0.9755136966705322,0.3910520511519748,5.934716701507568,"[[-0.30461502  0.13982296 -1.6760921 ]
 [-0.29398537  0.10166836 -1.671093  ]
 [-0.30288506  0.10576344 -1.7225008 ]
 ...
 [ 0.30724907  0.6796217  -0.8448372 ]
 [ 0.2992134   0.67026806 -0.833313  ]
 [ 0.3162136   0.6838398  -0.86085653]]",2266,0.30341951626355296
599,0.9162853956222534,1.9555768966674805,1.211348533630371,0.9162853956222534,1.098235042868474,5.869878053665161,"[[ 2.3518715  -3.1237574  -1.4743366 ]
 [ 2.332758   -3.1340647  -1.3975735 ]
 [ 2.411726   -3.0474768  -1.3680782 ]
 ...
 [ 1.6802721   0.36317444  1.182517  ]
 [ 1.658       0.2873907   1.1761589 ]
 [ 1.6834917   0.4564457   1.171236  ]]",2213,0.2316930775646372
600,0.8967571258544922,2.339101791381836,1.198693037033081,0.8967571258544922,1.7610349703735633,6.0062925815582275,"[[ 0.19237328 -5.5122595  -1.6982498 ]
 [ 0.16642189 -5.4991083  -1.6061277 ]
 [ 0.22239494 -5.439165   -1.5783892 ]
 ...
 [-0.11758614  0.00756645  0.41295624]
 [-0.12920189  0.01034164  0.4457941 ]
 [-0.11162758  0.01206207  0.36522293]]",2196,0.3684737281067556
601,0.9329705238342285,1.4595738649368286,0.1973244696855545,0.9329705238342285,0.3334632626091297,5.9548866748809814,"[[ 1.6799717  -1.0067272   2.3327074 ]
 [ 1.6636124  -1.0685034   2.3420992 ]
 [ 1.6874199  -1.0884743   2.3745947 ]
 ...
 [-0.44794655  0.32517815  0.9175186 ]
 [-0.45663643  0.31235695  0.944232  ]
 [-0.43031883  0.33745766  0.8796396 ]]",2480,0.4208507089241034
602,2.005394220352173,1.649179220199585,0.5286408066749573,2.005394220352173,0.7922312608086357,6.02410364151001,"[[ 2.686102    1.1233149   1.8516884 ]
 [ 2.5893211   1.1133738   1.9111452 ]
 [ 2.5537148   1.1429186   1.9733524 ]
 ...
 [ 0.11506653  0.01186371  2.4753418 ]
 [ 0.11849022 -0.01025391  2.508232  ]
 [ 0.10172653  0.03825188  2.420392  ]]",2152,0.2929107589658048
603,0.721114993095398,0.9263339042663574,0.43465685844421387,0.721114993095398,0.3273074591697784,5.990355014801025,"[[ 1.3596516   0.19650078  0.46033096]
 [ 1.3317337   0.16601562  0.47249794]
 [ 1.3487434   0.1514206   0.49196434]
 ...
 [-0.04482079  0.53096294  0.5259075 ]
 [-0.05962372  0.48994827  0.53322124]
 [-0.02087784  0.58890915  0.50978374]]",2261,0.3512927439532944
604,1.2910685539245605,1.306587815284729,0.21499168872833252,1.2910685539245605,0.32803314937636663,6.164467811584473,"[[ 0.2948799   1.5472345   0.31540585]
 [ 0.22614479  1.4616175   0.27225208]
 [ 0.23093224  1.4884367   0.25727272]
 ...
 [-0.05271721  0.55047035  1.9950924 ]
 [-0.05591774  0.5344658   2.0085526 ]
 [-0.04747772  0.5719366   1.9619942 ]]",2683,0.5199332777314428
605,0.6988403797149658,1.7898560762405396,1.6906131505966187,0.6988403797149658,1.198274907578346,5.764584064483643,"[[ 3.2469578  -0.95262146 -0.28293228]
 [ 3.2116146  -0.9733553  -0.23701   ]
 [ 3.2502327  -0.97769356 -0.23213577]
 ...
 [ 0.38282967  0.35455036  0.37686062]
 [ 0.38557625  0.31394482  0.42041492]
 [ 0.383749    0.41013718  0.30777645]]",2035,0.1267723102585488
606,1.0754337310791016,2.201331853866577,2.1796298027038574,1.0754337310791016,1.5198953031449418,5.888364315032959,"[[ 0.38659286 -4.600005   -4.5746565 ]
 [ 0.44698143 -4.55396    -4.55202   ]
 [ 0.5226097  -4.5189114  -4.577669  ]
 ...
 [ 0.20727539 -0.30506325 -0.03216171]
 [ 0.35272217 -0.21509552 -0.15211105]
 [-0.09907722 -0.41511154  0.1744318 ]]",2149,0.3511259382819016
607,2.996542453765869,1.4903370141983032,0.4184190034866333,2.996542453765869,0.6430341961959374,6.1283838748931885,"[[ 0.57909584 -0.6981821  -1.5949621 ]
 [ 0.5934124  -0.7210169  -1.5652723 ]
 [ 0.6001282  -0.7155609  -1.5619364 ]
 ...
 [ 1.5252209   1.4368248  -1.5877962 ]
 [ 1.5540218   1.388319   -1.5756383 ]
 [ 1.4878845   1.4778996  -1.6088662 ]]",2323,0.41017514595496246
608,1.797731876373291,1.9161443710327148,1.6749485731124878,1.797731876373291,0.8037095773723874,5.622613430023193,"[[ 0.9734192  -3.7349997   1.0475159 ]
 [ 0.9119663  -3.6460466   1.119853  ]
 [ 0.92230606 -3.616888    1.125102  ]
 ...
 [-1.6700115   1.3276157   1.4375496 ]
 [-1.6761665   1.3190527   1.4957104 ]
 [-1.6511898   1.3270674   1.3490334 ]]",2412,0.4627189324437031
609,0.4215571880340576,0.9155499339103699,0.20337562263011932,0.4215571880340576,0.4828143669051957,5.854398965835571,"[[ 1.1514187   1.108964   -0.72860813]
 [ 1.1456718   1.0778227  -0.7218561 ]
 [ 1.1458225   1.0746851  -0.728734  ]
 ...
 [ 0.05462265  0.12904549  0.5233631 ]
 [ 0.0712471   0.10597038  0.50982094]
 [ 0.03146172  0.16566086  0.5373087 ]]",2259,0.2882402001668057
610,2.3637819290161133,1.6606050729751587,2.095221519470215,2.3637819290161133,1.389547728239535,5.847880125045776,"[[ 1.5079117  -1.078763   -0.04447079]
 [ 1.4759979  -1.066659    0.03360081]
 [ 1.4777718  -1.0440664  -0.00438499]
 ...
 [-1.7485733   0.9157877   2.090145  ]
 [-1.7380695   0.860445    2.1263866 ]
 [-1.7667084   0.97802544  2.0172157 ]]",2041,0.19866555462885738
611,1.4241845607757568,1.5190510749816895,0.43655499815940857,1.4241845607757568,0.5715930053162629,5.85138201713562,"[[ 1.9240475   1.4677067  -0.16078663]
 [ 1.8922558   1.4459553  -0.14851475]
 [ 1.9033241   1.4730244  -0.12586403]
 ...
 [ 0.99292564  0.17086601  2.2469378 ]
 [ 0.9814739   0.12155342  2.2318258 ]
 [ 1.0007725   0.24345207  2.254736  ]]",2133,0.2617180984153461
612,1.1738641262054443,2.0033695697784424,1.2524741888046265,1.1738641262054443,0.7539695478908923,5.913518667221069,"[[-0.09894562  0.1598568  -3.3202066 ]
 [-0.07828522  0.17360687 -3.2772694 ]
 [-0.05822945  0.22686005 -3.2861814 ]
 ...
 [-1.6605415   1.3257608  -0.02404022]
 [-1.6638832   1.3030949   0.02159023]
 [-1.6400471   1.3549623  -0.1062994 ]]",2199,0.3501251042535446
613,0.47198545932769775,1.7944872379302979,1.1623048782348633,0.47198545932769775,0.9370619177298142,6.0135815143585205,"[[ 2.5393295  -3.3110332  -1.6597729 ]
 [ 2.5140133  -3.266902   -1.6174822 ]
 [ 2.6126404  -3.237194   -1.632904  ]
 ...
 [ 0.5119114   1.6603127   0.09162045]
 [ 0.47716522  1.628171    0.10914707]
 [ 0.56326294  1.6817503   0.066782  ]]",2200,0.3549624687239366
614,0.643576443195343,1.0698047876358032,0.2158210575580597,0.643576443195343,0.4929293825984941,5.975022792816162,"[[ 0.9505253   0.12073135 -1.8169088 ]
 [ 0.9722767   0.07181454 -1.7914076 ]
 [ 0.9919815   0.07483482 -1.8106976 ]
 ...
 [-0.30517006 -0.17899323  0.6213274 ]
 [-0.28736305 -0.21554184  0.62267303]
 [-0.33319092 -0.1282978   0.6107464 ]]",2315,0.2900750625521268
615,1.9712402820587158,2.684103012084961,1.3058619499206543,1.9712402820587158,0.7537596127248172,5.990492582321167,"[[ 2.9470825  -5.0518904  -1.7694254 ]
 [ 2.9604397  -5.046666   -1.7200632 ]
 [ 3.0850601  -5.0416584  -1.7479181 ]
 ...
 [ 2.1654625  -0.35612297  1.1731396 ]
 [ 2.1263342  -0.43024826  1.1701717 ]
 [ 2.2090979  -0.25502014  1.1679306 ]]",2099,0.33628023352793995
616,1.8023943901062012,3.7559151649475098,2.1351072788238525,1.8023943901062012,2.3192216766344163,5.862423896789551,"[[ 6.7039595  -5.6908064  -0.12975979]
 [ 6.622053   -5.750394    0.01891327]
 [ 6.721405   -5.6100883   0.04366875]
 ...
 [ 2.0959148   1.9192095   0.3965311 ]
 [ 2.0999975   1.8325891   0.4371271 ]
 [ 2.0754032   2.022376    0.32610893]]",2236,0.27222685571309424
617,2.316816568374634,1.7209181785583496,0.19016650319099426,2.316816568374634,0.26141810539625476,5.989837169647217,"[[1.1177311  0.91371155 2.0147858 ]
 [1.0852871  0.8793764  2.0332289 ]
 [1.0827427  0.89437103 2.0663595 ]
 ...
 [1.0849171  1.9981413  2.0050907 ]
 [1.0692883  1.9694223  2.0047054 ]
 [1.0998497  2.033162   1.9960251 ]]",2570,0.4567139282735613
618,2.567445755004883,1.482129693031311,0.13028833270072937,2.567445755004883,0.23737950922332507,6.345982313156128,"[[ 1.2031631   0.8412018   2.1342688 ]
 [ 1.1628494   0.84510326  2.1387796 ]
 [ 1.1636372   0.8576336   2.1738682 ]
 ...
 [-2.2127342   0.4729805   1.3682442 ]
 [-2.181511    0.45788002  1.3833141 ]
 [-2.2437534   0.49179554  1.3412304 ]]",2526,0.48807339449541287
619,1.3564763069152832,2.003856658935547,1.742265224456787,1.3564763069152832,1.8998463315195082,6.191571950912476,"[[ 0.1743908  -0.58386135  2.4504156 ]
 [ 0.1992054  -0.5980768   2.4940195 ]
 [ 0.25922012 -0.5251732   2.5654173 ]
 ...
 [ 0.32608986  0.36809063  1.348464  ]
 [ 0.32636452  0.32763386  1.3402433 ]
 [ 0.33961868  0.42225266  1.3431969 ]]",2310,0.2335279399499583
620,0.6786298155784607,1.3861284255981445,1.398699402809143,0.6786298155784607,0.8806065465471794,6.114331960678101,"[[ 0.77674484 -3.175784   -1.212265  ]
 [ 0.7252064  -3.1363258  -1.2392731 ]
 [ 0.80931664 -3.188984   -1.3097696 ]
 ...
 [-1.1852951   0.35873413  0.6566429 ]
 [-1.1474705   0.32697296  0.66777325]
 [-1.242918    0.39951515  0.6329622 ]]",2230,0.2457047539616347
621,0.8895556926727295,1.7737921476364136,1.9455022811889648,0.8895556926727295,1.515498987192335,6.074369192123413,"[[ 2.7293644  -0.65587616 -1.5850201 ]
 [ 2.6812534  -0.73642063 -1.5172014 ]
 [ 2.7157383  -0.77569294 -1.5054083 ]
 ...
 [-0.06575584  0.23181343 -0.34328604]
 [-0.11994171  0.20373344 -0.2805376 ]
 [-0.00316238  0.28315163 -0.43086815]]",2313,0.1938281901584654
622,1.8064677715301514,1.9034984111785889,1.1829392910003662,1.8064677715301514,0.677108171131165,6.159081220626831,"[[ 4.2949028e+00 -2.0933809e+00 -2.6917095e+00]
 [ 4.2118645e+00 -2.1225414e+00 -2.6140127e+00]
 [ 4.3176441e+00 -2.0620518e+00 -2.6224260e+00]
 ...
 [-1.1901855e-03  1.9299841e+00  1.3848886e+00]
 [-1.2994766e-02  1.9465923e+00  1.4166183e+00]
 [ 3.2075882e-02  1.8402090e+00  1.3078403e+00]]",2246,0.2772310258548791
623,1.474344253540039,0.9825490713119507,0.21517828106880188,1.474344253540039,0.46661724027614887,6.490604877471924,"[[-0.00935936 -1.2651272  -1.0658293 ]
 [-0.00208282 -1.2250595  -1.0412712 ]
 [ 0.01951408 -1.2568951  -1.0599909 ]
 ...
 [-0.4994278   0.24026299 -0.2922125 ]
 [-0.4999752   0.24145031 -0.26810074]
 [-0.5076084   0.23333168 -0.33552742]]",2516,0.42935779816513764
